id,name,definition
760,HTTP_PAGE_EXIT_WIN_WD_INT,The width of the browser window at screen exit time.
751,HTTP_PAGE_LANG_CODE,A code that identifies Page language (as displayed in top right corner).
755,HTTP_PAGE_LOAD_LANG_CODE,A code that identifies the language used to present the screen content at load time.
754,HTTP_PAGE_LOAD_TSTP,The timestamp when the application screen is loaded.
757,HTTP_PAGE_LOAD_WIN_HT_INT,The height of the browser window at screen load time.
756,HTTP_PAGE_LOAD_WIN_WD_INT,The width of the browser window at screen load time.
749,HTTP_PAGE_NAME,Page name (includes URL).
750,HTTP_PAGE_URL,Page URL.
731,HTTP_REF_DOMAIN_URL,Domain of website that referred visitor to the page (typed/bookmarked = direct/unknown).
742,HTTP_SESSION_ID,The unique identifier of a web visitor assigned by Adobe.
743,HTTP_START_TSTP,The date/time when the HTTP session was created.
762,HTTP_TERMINATION_TSTP,The timestamp when the HTTP Session is terminated on the server.
765,HTTP_WIN_HT_END_INT,"The height of the browser window following a change in the window size, in pixels."
764,HTTP_WIN_HT_START_INT,"The height of the browser window prior to a change in the window size, in pixels."
767,HTTP_WIN_WD_END_INT,"The width of the browser window following a change in the window size, in pixels."
766,HTTP_WIN_WD_START_INT,"The width of the browser window prior to a change in the window size, in pixels."
2989,HUCLASS_CODE,Housing Classification.
30867,HUDOWNFLAG##,Military Flag (M) or Non-Military (null)
30868,HUDWTF##,Downweighting Factor with range [0-80]
3358,HUSTATUS,A code that identifies Housing unit status.
2147,HUTYP,A code that identifies the housing unit type.
30869,HUWEIGHT##,Housing Unit Status Model Weight with range [0-80]
37922,IA_FORM_TYPE,A code that identifies the type of the form.
4146,ICQ_ID,Unique ID for Group Quarter (GQ) Individual Census Questionnaires (ICQs)
3260,IMAGE_CAPTURE_EQUIP_TEXT,A description of the Capture Device Details..
3259,IMAGE_DESIGNATION_TEXT,An identification of a particular record in a transaction.
4148,IMB_TRACKING_CODE_TEXT,"The Tracking Code portion of the Intelligent Mail Barcode (IMb), which comprises the first 20 digits of the IMb and contains the Barcode ID, Service Type Identifier (STID), Mailer Identifier (MID), and Serial Number. In the case of Origin IMb Tracing IMb"
3266,IMEI_TEXT,IMEI number of the device.
3360,IMPRACE,A code that identifies Method 1: A recode of the OMB race variables (the non-SOR major race groups).
3361,IMPRACE2,A code that identifies Method 2: A recode of the OMB race variables (the non-SOR major race groups).
4149,IN_TABLE_NAME,Table Name of the source
3275,INITIAL_UNIT_CNT,"Number of units that had an initial unit from GEO (should be the sum of CHANGEDCOUNT, VERIFIEDCOUNT, DELETEDCOUNT, and UTWCOUNT)."
2148,INITUCMAF,A flag indicating that the address is applicable to Initial UC & M Universe.
2149,INITUCUNV,A code that identifies whether the address is valid for decennial purposes during initial UC & M.
3362,INP,The adjudicated popcount.
3363,INP_TALLY,Flag to identify the INP situation.
3364,INP_TALLY_BABY,True if the household had their INP changed due to a baby being deleted from the roster; false otherwise.
2150,INSITE,Test Site Flag.
3036,INTERNET_PARTICIPATION,"Total Internet Responses divided by ""Mailing #1 Delivered""."
3040,INTERNET_RESP,"Total Internet Responses divided by ""Mailing #1 Workload""."
2986,INTERNETFLG_IND,Internet Connectivity Flag.
2325,INTPTLAT,Internal Point Latitude.
2324,INTPTLON,Internal Point Longitude.
4015,INTVW_MODE,The code for the mode of interview.
2151,INVALIDDSF,A code that identifies whether this unit is an invalid address delivered on the Sept 2004 DSF.
2784,INW2,Employer name write-in.
2785,INW3,Kind of business write-in.
2152,IOACIRAF,A flag indicating that the address is applicable to In-Office Canvassing Interactive Review.
4041,IR_ALIGN_FEAT_IND,True if IR reviewer found misaligned road features; false otherwise.
3998,IR_AUDIT,Assignment status indicating whether a record completed review
4072,IR_COV_UDR,Magnitude of observed undercount from latest interactive review
3999,IR_DIF_POS,Magnitude of observed positive differences between the 2010 image and the current image from latest interactive review
4000,IR_FUT_IND,Future growth indicated in latest interactive review
4073,IR_MISS_FEAT_IND,True if IR reviewer found missing road features; false otherwise.
1837,IS2020DLV,"Y if the Unit was delivered for inclusion in the 2020 Census, N otherwise."
2153,IS22020DLV,2020 Census Deliverable Flag.
2154,ISDMAFDLV,A code that identifies whether the address was delivered to the DMAF.
2331,ISINSITE,Defines whether or not the BCU is in the test area.
2155,ISOLQ,True if structure is identified as Other Living Quarters (being a Military Living Quarters); false otherwise.
3033,ISR_CQA_PERCENT_ID,Percent of all Internet Self-Response (ISR) and Census Questionnaire Assistance (CQA) responses (combined) that are ID.
3034,ISR_CQA_PERCENT_NONID,Percent of all ISR and CQA responses (combined) that are non-ID.
3716,ISR_ID,ISR ID to pass in workloads to the various systems that need the ID for response. Only those systems that need to be aware of the ID need to use it - it is not used for linking or system-to-system communication
2156,ISSEASONAL,A code that identifies whether a field operation has determined that the unit represented by this record is occupied only at certain times of the year (i.e. is seasonal).
2157,ISUCMDLV,A code that identifies whether the unit was delivered to the 2010 UC&M.
2158,ISVACANT,A code that identifies whether a field operation determined the unit represented by this record was NOT occupied at the time of the lister's visit. Note that a Y indicates that the unit IS vacant (i.e. not occupied).
30870,ISWEIGHT##,Inclusion Status Model Weight with range [0-80]
3365,JOBID,The unique identifier of Job ID that links to IAP18_LOG which provides data-capture-date (RESPONSE_ENTRY_DATE).
2159,KMHM,Kilometer/Hectometer Marker.
2160,KMTFCC,A code that identifies MTFCC of MSP.
37925,LANG_PH_AREA_ID,The unique identifier of the area code of the respondents contact phone number during a language barrier situation.
3868,LANG_PH_DK_IND,"True if the respondent states they ""Do Not Know"" their contact phone number during a language barrier situation; false otherwise."
37926,LANG_PH_PREFIX_ID,The unique identifier of the exchange code of the respondents contact phone number during a language barrier situation
3869,LANG_PH_REF_IND,True if the respondent refuses to provide their contact phone number during a language barrier situation; false otherwise.
37927,LANG_PH_SUFFIX_ID,The unique identifier of the line number of the respondents contact phone number during a language barrier situation.
3019,LANGUAGE_CODE,Language Code.
3020,LANGUAGEDESCRIPTION,Language Description. This is the description/name of the language that an applicant puts as language skill..
2786,LANW,Language other than English spoken at home write-in.
3272,LAST_COMPLIANCE_CHK_TSTP,Time stamp of the last compliance check.
3273,LAST_COMPROMISED_CHK_TSTP,Time stamp of the last compromised status check.
3271,LAST_ENROLLED_TSTP,Time stamp of the last enrollment of the device.
2161,LASTDSFDELTYPE,A code that identifies Last DSF DELTYPE.
2162,LASTDSFVIN,Last DSF Vintage.
4642,LATEST_MATCHING_OUTCOME, Final address matching outcome assigned in SMaRCS.  Values are:  F = Fail  HF =  Hard Fail   NPCR = NPC Relief  SWC=Stop work Cleanup   DEF = Deferred
2163,LATESTDAALACT,A code that identifies Latest DAAL Action Code.
2164,LCOCE,Early Local Census Office.
3001,LE_EST_WORKLOAD_INT,List/Enumerate intrinsic workload estimate.
3000,LEAVE_EST_WORKLOAD_INT,Leave intrinsic workload estimate.
2165,LEGACYMAFID,Field that stores the Legacy Within-County MAFID.
4150,LIMA_BLOCK_VERSION,Version information that uniquely identifies the specific instance of a field rep working a BCU. ECASE needs to send this to MCM so LiMA can properly prepare the QC Case.
3013,LIMA_BLOCK_VERSION_ID,Unique GUID value that the LiMA Client generates each time a Field Rep (FR) closes LiMA. It is used to identify a set of changes made to a given BCU by a FR within LiMA. LIMABLOCKVERSION is used to link a QC assignment to a Production assignment and to link a reassignment to its original assignment if the reassignment was done with data (i.e. the person doing the reassignment wants the new FR to pick up where the old FR left off).
2166,LIMADEL,LIMA Delivery Flag.
4869,LIVE_ALONE,Person Living Alone
1835,LOC_CITY,Location City Name.
1836,LOC_STATE,The USPS State Code of the location.
4151,LOCAL_AREA_NAME_TEXT,Area Name (without LSADC)
2167,LOCAPTCOMPLEX,"Location Address - Name of an apartment Complex, subdivision, named development, or mobile park."
2168,LOCAREANM1,Local area name
2169,LOCAREANM2,Local area name
3267,LOCATION_GROUP_ID,ID of the organization group to which the device is assigned.
3268,LOCATION_GROUP_NAME,Name of the organization group to which the device is assigned.
2170,LOCBLDGDESC,A code that identifies Location Address Building Descriptor. Reference the 2020 Address Composition Specification.
2171,LOCBLDGID,Location Address Building Identifier.
2172,LOCDESC,Location Description.
4152,LOCHN_FULL_TEXT,Location Address - House Number
2173,LOCHN1,Location Address First Part of House Number.
2174,LOCHN2,Location address Second Part of House Number.
2175,LOCHNPR,Location Address - House Number (Puerto Rico).
2176,LOCHNPRE,Location Address House Number Prefix.
2177,LOCHNSEP,Location Address House Number Separator.
2178,LOCHNSUF,Location Address House Number Suffix.
2179,LOCHNTYPE,A code that identifies Location Address - House Number/Building Number Type.
2180,LOCISMAIL,Location Address is also a Current DSF Address.
3277,LOCKED_GQS_CNT,"The count of Group Quarters addresses received from the PDMAFX in U/L or U/L QC assignments. Rs are not allowed to work these addresses in LiMA. For all operations other than U/L or U/L QC (e.g. DAAL, AdCan, AdCan QC), this value will be 0.."
3278,LOCKED_TLS_CNT,"The count of Transitory Location addresses received from the PDMAFX in U/L or U/L QC assignments. Rs are not allowed to work these addresses in LiMA. For all operations other than U/L or U/L QC (e.g. DAAL, AdCan, AdCan QC), this value will be 0.."
2181,LOCNAME,Location Address - Base Street Name.
2182,LOCPLUS4,Location Address ZIP+4 Code.
2183,LOCPREDIR,A code that identifies Location Address - Street Name Prefix Direction.
2184,LOCPREQUAL,A code that identifies Location Address - Street Name Prefix Qualifier.
2185,LOCPRETYP,Location Address - Street Name Prefix Type.
2186,LOCSTBLDIND,True if the location address is a Building address; false otherwise (indicating a Street address).
2187,LOCSTNMSRC,A code that identifies Location Address - Street Name Source.
2188,LOCSUFDIR,A code that identifies Location Address - Street Name Suffix Direction.
2189,LOCSUFQUAL,A code that identifies Location Address - Street Name Suffix Qualifier.
2190,LOCSUFTYP,Location Address - Street Name Suffix Type.
2191,LOCURB,Location Address Urbanization (Puerto Rico).
4071,LOCWSDESC,Location Address - Within Structure Descriptor
